"tau","beta1","beta3","beta.sd","omega","rho","FOI.0","I.0","seed","country","LogLik","seLogLik"
-1.51585120896371,-11.4900299476335,-10.142376722014,-11.4366464724234,1.23576988944876,Inf,0,0,483887470,"Australia",-571.626631642659,4.42534794899632e-06
-1.54602480178002,-11.4814095438982,-10.1407583789199,-13.3900285624303,1.22410605955703,Inf,0,0,434406631,"Australia",-572.132350686284,8.09451793660103e-07
-1.48510015773872,-11.4542403380986,-10.1489402932652,-21.4266551073565,1.24240881498409,Inf,0,0,512697239,"Australia",-570.321779637123,1.69277573872201e-10
-1.49565858065485,-11.4564193580427,-10.1475374757235,-5.95633800728811,1.24113009330512,Inf,0,0,615618563,"Australia",-570.540574119703,0.00100449945701738
-1.52373714895056,-11.458093991772,-10.1360305564408,-19.1087731502513,1.24135909500677,Inf,0,0,944991223,"Australia",-572.207062055447,1.25487521118024e-09
-1.50651164219509,-11.4765333263212,-10.1440716874988,-4.98253432614722,1.24254406495598,Inf,0,0,466124433,"Australia",-571.22319824597,0.00262795595141387
-1.50575407111392,-11.4610378277422,-10.1427550319766,-11.159763578298,1.22944530516812,Inf,0,0,522127534,"Australia",-571.104129611212,3.72587333438157e-06
-1.50256526793439,-11.4709304962822,-10.1449372021347,-5.6239190687826,1.2294545983506,Inf,0,0,318103085,"Australia",-570.926850815995,0.000938274437583498
-1.50639742969115,-11.4834071653733,-10.1453215813389,-13.2261354523942,1.22411729594087,Inf,0,0,270695129,"Australia",-571.023682463785,6.97746047954788e-07
-1.48055756006728,-11.4770390412451,-10.1428149482622,-13.904159194797,1.22228195188623,Inf,0,0,116236696,"Australia",-571.032694705708,1.37025219463266e-07
-1.48931275866717,-11.4334607376271,-10.1467810084166,-13.7822608593466,1.23378580927606,Inf,0,0,58987271,"Australia",-570.331083852784,3.92622835254664e-07
-1.50194329566187,-11.4756070216578,-10.1446280176954,-13.8772872651689,1.22470600071196,Inf,0,0,35015610,"Australia",-570.975798273983,3.46730077176328e-07
-1.52207185191223,-11.4974085942923,-10.1442989250213,-9.52379821606693,1.23917434940752,Inf,0,0,412716255,"Australia",-571.610728627331,1.19235352542522e-05
-1.5282168207989,-11.4422111470883,-10.1357287786415,-3.58390506073111,1.25440406038229,Inf,0,0,56558812,"Australia",-572.148925012913,0.00751783058537448
-1.50737778169759,-11.4650494247823,-10.1389808180855,-11.0645746758129,1.21456610160995,Inf,0,0,80026674,"Australia",-571.536574908808,3.36356383061448e-06
-1.55340576342814,-11.4736402547097,-10.1348110295917,-5.66330663582793,1.26477313695377,Inf,0,0,1065634816,"Australia",-573.419348008803,0.00101139027518395
-1.51565463737884,-11.4946764282806,-10.1453232198289,-3.21417375059697,1.23741164280127,Inf,0,0,951302354,"Australia",-571.09303552189,0.0120750158523387
-1.51670138405149,-11.4506880065227,-10.1423831096239,-6.11314074408663,1.23289042486462,Inf,0,0,928548520,"Australia",-571.194991496803,0.000715808441855852
-1.5953224424464,-11.460115842902,-10.1433376406693,-2.40039795162544,1.23302103245043,Inf,0,0,1048527115,"Australia",-571.05899485137,0.0333642162530055
-1.53175464818639,-11.4815106637105,-10.1404485430998,-6.72235835850716,1.25581623197203,Inf,0,0,178817704,"Australia",-572.221695706508,0.000264251408123527
-1.49743432757365,-11.4689268867149,-10.1356883684366,-16.9876828183504,1.24059214806388,Inf,0,0,541209904,"Australia",-572.05408270265,1.00048089288819e-08
-1.52265970935608,-11.4512785009607,-10.139254817293,-9.02942592891165,1.24588578845574,Inf,0,0,1071825592,"Australia",-571.766735704336,4.56294403858214e-05
-1.52835512592124,-11.5102556820176,-10.1433307555808,-13.351479915059,1.23043809717695,Inf,0,0,1044958048,"Australia",-571.909161491441,4.27763813635652e-07
-1.51914533603124,-11.4475991177868,-10.1337137728352,-3.25303020151735,1.2932203793477,Inf,0,0,23260447,"Australia",-572.914480696761,0.0109598273371228
-1.50126119633754,-11.4673735806171,-10.1407176875152,-14.0476859638983,1.2270911120781,Inf,0,0,1019139685,"Australia",-571.346001811508,2.98831486779322e-07
-1.52879238883298,-11.4642972548358,-10.1418124663073,-15.0513349063898,1.24119879424029,Inf,0,0,50903855,"Australia",-571.639909384952,1.1149261317832e-07
-1.48585141715839,-11.4673499083984,-10.1456096955069,-12.1140149349837,1.24280209624843,Inf,0,0,684381165,"Australia",-570.796635171649,2.01305273205425e-06
-1.50360574495251,-11.4580287183371,-10.1454316154407,-3.92367807531556,1.22859676252707,Inf,0,0,128777472,"Australia",-570.697194680776,0.00605994536452509
-1.53294415075422,-11.4492458987426,-10.1423057483047,-4.24443950540503,1.24250589804201,Inf,0,0,548124898,"Australia",-571.469445679792,0.0069855344279853
-1.52506200101365,-11.4799905302312,-10.1414608840628,-4.29981269289207,1.23322757624321,Inf,0,0,267538928,"Australia",-571.687011556855,0.00541433929458173
-1.52082871603242,-11.5020852193306,-10.137275386095,-6.40775547412204,1.25762342797349,Inf,0,0,441104768,"Australia",-572.730739679607,0.000825656060157881
-1.53670277076169,-11.4524152372762,-10.135370643915,-4.33270296878024,1.23550645703196,Inf,0,0,204664737,"Australia",-572.35357814399,0.00456295348787598
-1.50487446337599,-11.4706175793784,-10.1405754167678,-22.356671952282,1.22149239074201,Inf,0,0,395921031,"Australia",-571.402154506591,6.36186529270492e-11
-1.52852789312497,-11.5052475826413,-10.145104726218,-16.7774321131585,1.26400626959477,Inf,0,0,932656981,"Australia",-572.047500645116,2.30299892781289e-08
-1.50862611530776,-11.4600225537392,-10.1440920657614,-11.2085730632352,1.24130042043595,Inf,0,0,76932501,"Australia",-571.068768982775,5.54419308615411e-06
-1.51719234081297,-11.4528816952932,-10.1365167176416,-9.48013455496851,1.25457589506918,Inf,0,0,268676535,"Australia",-572.151672842688,2.8639662431576e-05
-1.56109886242848,-11.4037286298455,-10.1405153046882,-2.46540526253083,1.23747222523291,Inf,0,0,711896293,"Australia",-570.57047821144,0.0267010716115397
-1.49443663870255,-11.4620626007818,-10.1439760799989,-16.5217456582731,1.24289910709704,Inf,0,0,356401243,"Australia",-570.983910825132,1.70683942244846e-08
-1.50959282895504,-11.5257996039972,-10.1450403635122,-4.96295529424958,1.22599551790464,Inf,0,0,744097005,"Australia",-571.615526937462,0.00212020989885525
-1.5765484185101,-11.4560641705818,-10.1314663543237,-4.36155980893811,1.23764147032313,Inf,0,0,757646315,"Australia",-573.830632362595,0.00465982000727996
-1.58167652435476,-11.4481859129986,-10.1456468429217,-2.66160347259732,1.25874265775182,Inf,0,0,236375981,"Australia",-571.101843786315,0.0171266937962499
-1.52332958610744,-11.4967689219464,-10.1312315302632,-10.8489502148007,1.24318735572816,Inf,0,0,697806933,"Australia",-573.338361914845,6.47961799949462e-06
-1.50333950410575,-11.4928509456693,-10.150144927094,-13.5180800086132,1.22676650637161,Inf,0,0,703233033,"Australia",-570.602431964655,4.56285209876188e-07
-1.51156284405374,-11.4928880639109,-10.1436681612943,-8.1480571104699,1.233468407938,Inf,0,0,878412121,"Australia",-571.437720051564,7.25863291897199e-05
-1.4663049755041,-11.4664427125133,-10.1507474459059,-12.1941723182345,1.23654673000298,Inf,0,0,1006019954,"Australia",-570.132348707352,1.99102939513536e-06
-1.51130778559148,-11.4591550805746,-10.1342021016848,-5.2026531953456,1.22446517798926,Inf,0,0,605666636,"Australia",-572.159769732413,0.00203421797025081
-1.50759515733373,-11.4800444938267,-10.1447483937328,-13.1462690496086,1.22042827591487,Inf,0,0,906937907,"Australia",-571.045605991603,8.08540696653503e-07
-1.62194719065868,-11.397280128092,-10.132593664127,-2.3380389967771,1.24555324368331,Inf,0,0,320321386,"Australia",-572.004741505294,0.0474706601261119
-1.48562714703927,-11.4714814479938,-10.1465552444204,-10.1771761435068,1.23237884263871,Inf,0,0,251234090,"Australia",-570.647938936113,1.32035196765603e-05
-1.51804278672512,-11.4707880232181,-10.1442768028102,-7.69191179141356,1.23449028912333,Inf,0,0,324774970,"Australia",-571.211401012073,0.000147647943431396
-1.60621586264165,-11.4439777512394,-10.1395533750623,-2.37990531926679,1.26345787558533,Inf,0,0,263043954,"Australia",-571.716411481036,0.0417355429247981
-1.52251947426291,-11.4822427646928,-10.1436338783591,-6.68682599018163,1.24216596188445,Inf,0,0,941087696,"Australia",-571.541634014758,0.000466181451015876
-1.50546408982287,-11.4652766954808,-10.1406354834387,-7.90940663825202,1.23020275482728,Inf,0,0,550444396,"Australia",-571.394409248016,0.000124750074997733
-1.5191993673019,-11.4564328984995,-10.1407201388005,-6.26544289109069,1.26238860601906,Inf,0,0,445026748,"Australia",-571.814084849298,0.000555007929710339
-1.5139655461854,-11.4392715114853,-10.1358024606191,-21.054928481769,1.24234241083479,Inf,0,0,363573281,"Australia",-571.926902199285,2.48503001268418e-10
-1.51854392678953,-11.4583849351054,-10.1363754661801,-12.1577155537577,1.23956789962725,Inf,0,0,875093594,"Australia",-572.075886169585,2.14354580699616e-06
-1.51089796561469,-11.4964680937631,-10.1423684947395,-11.6548881756282,1.23684245962367,Inf,0,0,1047480138,"Australia",-571.652547911472,3.2888119218192e-06
-1.55586808050055,-11.4537058371631,-10.1363003308891,-7.38467428375628,1.2612301649249,Inf,0,0,305202973,"Australia",-572.986908449395,0.000305018943312946
-1.59453541566423,-11.4436558276044,-10.1362672188331,-2.57509006197762,1.25293090791957,Inf,0,0,38665990,"Australia",-572.153445907005,0.0265812087190217
-1.58146466870052,-11.447557309194,-10.13993917348,-2.6953599876966,1.25490804112908,Inf,0,0,12118832,"Australia",-571.810631488962,0.0258839653900597
-1.62027133151023,-11.4295510122745,-10.1342824627375,-2.47766265995205,1.28247428814574,Inf,0,0,99466751,"Australia",-573.012594804914,0.0159624018202409
-1.49856312459547,-11.4639680703932,-10.1434733734285,-7.18306465967691,1.23674855761313,Inf,0,0,710912284,"Australia",-571.037392993161,0.000264735109462471
-1.50656125356248,-11.483896969063,-10.1519415189295,-8.71283668433455,1.22754415571825,Inf,0,0,226258408,"Australia",-570.368340107114,7.85956580015108e-05
-1.52705115739223,-11.4192608831516,-10.1355663003954,-11.4237603934643,1.24550403411532,Inf,0,0,131351664,"Australia",-571.994125451658,5.18558000867711e-06
-1.51515840632921,-11.4546418416223,-10.1416840985306,-12.524237991808,1.22910457261023,Inf,0,0,140606997,"Australia",-571.268404020188,8.91736181001542e-07
-1.51503395691157,-11.4261244484965,-10.137985761033,-10.1565364267748,1.24754034570548,Inf,0,0,30364776,"Australia",-571.609691506695,9.28030456426919e-06
-1.55455258612883,-11.5154970492239,-10.139065600625,-7.81960953506367,1.24107764612689,Inf,0,0,63663681,"Australia",-573.120988634153,0.000212149981144726
-1.55313083206494,-11.4463422010866,-10.1349872060843,-11.407971775906,1.25434607599459,Inf,0,0,316061834,"Australia",-572.911804669188,4.84471350294406e-06
-1.49080041709804,-11.4742166451118,-10.144763851956,-32.579479176016,1.23988625699512,Inf,0,0,103222022,"Australia",-570.963383581229,1.51582739415792e-14
-1.48531621887461,-11.4857879241421,-10.1464614602287,-11.8205579530779,1.24765862729488,Inf,0,0,18361340,"Australia",-570.942553519985,2.01874218353885e-06
-1.52166840821753,-11.4828790860322,-10.1356269020657,-8.82524272341326,1.23544982408199,Inf,0,0,138222272,"Australia",-572.458547510988,6.5092835262083e-05
-1.54296077153326,-11.4781843403988,-10.139430701657,-14.6954173902652,1.24489392312596,Inf,0,0,1046689770,"Australia",-572.373029595319,1.16257444197148e-07
-1.53881098915056,-11.4725761283265,-10.1414702565348,-14.6934022565889,1.24082345180088,Inf,0,0,906268145,"Australia",-571.938208101689,2.34807646694623e-07
-1.51782615898014,-11.4479023593415,-10.1357185713714,-4.95714660942131,1.2393021829271,Inf,0,0,1005908525,"Australia",-572.032117276433,0.00121672003907372
-1.5334958161466,-11.471021599423,-10.1369790832355,-11.5297322685326,1.2259361838159,Inf,0,0,440405072,"Australia",-572.260018183537,3.8175727997364e-06
-1.51380111501414,-11.4716685034449,-10.1386419332637,-4.53744754363703,1.24139915381443,Inf,0,0,444070359,"Australia",-571.870074058446,0.00349767203764215
-1.50585721352859,-11.4702825454235,-10.1421831535335,-9.62145424353519,1.22761345656069,Inf,0,0,1053440890,"Australia",-571.252555616578,1.8096488624425e-05
-1.52757577839273,-11.4843973856657,-10.1390647072568,-5.57519454688304,1.25074270480266,Inf,0,0,90254037,"Australia",-572.286828592495,0.00142843493085209
-1.55352534958384,-11.4268206814428,-10.1367988232331,-8.57604580865146,1.2464779494523,Inf,0,0,211148489,"Australia",-572.40089632473,8.27671944439223e-05
-1.52740916425325,-11.4528827589838,-10.1389111616547,-5.86610597892225,1.22990167026352,Inf,0,0,876770872,"Australia",-571.750411117112,0.000655810487837551
-1.49919714216401,-11.4774165597298,-10.1467439472559,-14.6943705475549,1.24281648760243,Inf,0,0,617300117,"Australia",-570.877040632375,9.08652137637988e-08
-1.57427783911194,-11.4392466230114,-10.1330487744083,-2.68995257961443,1.22481535545732,Inf,0,0,423474024,"Australia",-572.240999829392,0.0143353952928216
-1.51566916784263,-11.4734388436874,-10.1411284193934,-19.7059381597531,1.21744801617235,Inf,0,0,338097002,"Australia",-571.471868596605,7.65232497969288e-10
-1.50269766942608,-11.478425701524,-10.1434879154782,-16.644349637098,1.23210911446629,Inf,0,0,520268453,"Australia",-571.18763019462,1.68783201316061e-08
-1.51926487343871,-11.4927618039705,-10.1376591004702,-13.8368250227818,1.2279520311653,Inf,0,0,923491646,"Australia",-572.225151952182,3.76446230444999e-07
-1.49632507789502,-11.4678087941594,-10.1475454471565,-12.8537282990547,1.24627629047892,Inf,0,0,722799927,"Australia",-570.705640272844,8.6451611087498e-07
-1.53987242281536,-11.5048487101445,-10.1362085984134,-8.76909029625728,1.23291486366146,Inf,0,0,648050333,"Australia",-572.952324908919,4.24648851621425e-05
-1.49822486030388,-11.4645845092849,-10.1428240871916,-15.2142377249239,1.23897041475023,Inf,0,0,894315803,"Australia",-571.133023096828,7.96463327268875e-08
-1.51693196659488,-11.4653149955421,-10.148463318362,-5.78297589452084,1.23618563066616,Inf,0,0,236679906,"Australia",-570.707468545365,0.000840785884696324
-1.52329059713584,-11.4642860961297,-10.1435499799207,-5.76046958191188,1.24381224864845,Inf,0,0,134766819,"Australia",-571.382281919875,0.0010438201059723
-1.51579540366985,-11.5020902397082,-10.1453556778227,-5.97673670192362,1.25334418921485,Inf,0,0,472579297,"Australia",-571.623396870763,0.00095653241415029
-1.4842539488708,-11.4598165427474,-10.1453100686861,-3.73053044270138,1.2354815733769,Inf,0,0,729615079,"Australia",-570.618764487755,0.00820131405501922
-1.53507330142607,-11.4466718297398,-10.1413919071733,-2.84341563831742,1.22589091316536,Inf,0,0,406490966,"Australia",-570.929951439803,0.0160060421458787
-1.51402097449374,-11.4751827214177,-10.1456030822397,-22.1357612499427,1.26101671626655,Inf,0,0,1044211302,"Australia",-571.367974084682,7.29891613449632e-11
-1.49295789648685,-11.4950259704758,-10.148315959304,-19.5914324297854,1.25957204375262,Inf,0,0,1022763958,"Australia",-571.055677414575,8.51334997904359e-10
-1.50701126249223,-11.4718175105298,-10.1443489715366,-22.7744533330805,1.24082622327325,Inf,0,0,581329386,"Australia",-571.137474149319,4.9782051587132e-11
-1.52687791059137,-11.4746244386169,-10.1381617012296,-17.7754599278043,1.27619673648548,Inf,0,0,848036080,"Australia",-572.690342328132,6.5750160819824e-09
-1.49469762291476,-11.4817929031806,-10.1438693148052,-15.7256360190352,1.23232361614359,Inf,0,0,865350013,"Australia",-571.111691088116,3.18390509578738e-08
-1.50096630512088,-11.4610025070827,-10.1430054652059,-8.86195397920256,1.2288003122667,Inf,0,0,858916399,"Australia",-571.0252610553,3.37287701924587e-05
-1.5363518617778,-11.4931195330332,-10.1323893441611,-8.10396822115833,1.26958829904106,Inf,0,0,464504413,"Australia",-573.733289892983,8.33769257391014e-05
-1.54702098337009,-11.4625539305363,-10.1430576141003,-10.1816697986194,1.27481693754649,Inf,0,0,542654939,"Australia",-572.321845470874,7.65840454640093e-06
-1.51797956227865,-11.5186160685901,-10.1447507920472,-10.1870862998286,1.25938360855821,Inf,0,0,846315250,"Australia",-572.02564799273,1.53712896922781e-05
-1.51985479389993,-11.4319841380853,-10.138535840986,-18.1740680408479,1.24444175922301,Inf,0,0,695407989,"Australia",-571.621362096102,3.00765802737761e-09
-1.49819956577872,-11.4846534230357,-10.1453407020508,-8.77724449090954,1.2487133719387,Inf,0,0,78178108,"Australia",-571.162429260975,3.24394711368909e-05
-1.49676861657747,-11.508113810283,-10.1481330120391,-8.46289723760203,1.20595706311389,Inf,0,0,643718013,"Australia",-570.848195386352,7.27600217056223e-05
-1.51172209490224,-11.4482529639224,-10.143444643202,-3.85113294970326,1.24421905484701,Inf,0,0,427534600,"Australia",-571.014220832616,0.00534390635003239
-1.55385338288507,-11.4742683947722,-10.1401083369437,-5.94530923585261,1.21855624417101,Inf,0,0,964808771,"Australia",-572.261663451451,0.00124656594563367
-1.5177150528572,-11.4536271721491,-10.1370250626499,-13.9165812147988,1.24702087393984,Inf,0,0,941787982,"Australia",-572.009456544288,1.9628524701409e-07
-1.50703476737044,-11.4720088227283,-10.1430917026189,-11.4327400544264,1.2190494709279,Inf,0,0,692409770,"Australia",-571.13561106931,2.10716462299098e-06
-1.54488565041828,-11.4754497783066,-10.1386874095031,-16.5254193133818,1.24983381996593,Inf,0,0,896142429,"Australia",-572.530919876011,2.97156395881704e-08
-1.50179176368296,-11.4611898314985,-10.1408536450469,-4.01199499674828,1.26993031966504,Inf,0,0,171575094,"Australia",-571.705212754716,0.00375073354473112
