 YYYY,  MM,  DD, YYYYMMDD, WODC_Format , DOY ,  Hour ,  Total_Ozone ,  Wavelength  ,  Kind_of_Obs.
 1965,  11,  01, 19651101, 2260292   ,305  , 22    ,    292       ,     CDFI     ,  Direct_Sun  
 1965,  11,  03, 19651103, 2460286   ,308  ,  0    ,    286       ,     CDFI     ,  Direct_Sun  
 1965,  11,  04, 19651104, 2460276   ,309  ,  0    ,    276       ,     CDFI     ,  Direct_Sun  
 1965,  11,  05, 19651105, 2220281   ,309  , 22    ,    281       ,     CD       ,  Direct_Sun  
 1965,  11,  06, 19651106, 2333290   ,310  , 23    ,    290       ,     CC       ,  Zenith_Cloud
 1965,  11,  07, 19651107, 2132283   ,311  , 21    ,    283       ,     CC       ,  Zenith_Blue 
 1965,  11,  08, 19651108, 2133291   ,312  , 21    ,    291       ,     CC       ,  Zenith_Cloud
 1965,  11,  09, 19651109, 2732306   ,314  ,  3    ,    306       ,     CC       ,  Zenith_Blue 
 1965,  11,  10, 19651110, 2433319   ,315  ,  0    ,    319       ,     CC       ,  Zenith_Cloud
 1965,  11,  11, 19651111, 2235298   ,315  , 22    ,    298       ,     CC       ,  Zenith_Cloud
 1965,  11,  12, 19651112, 2232298   ,316  , 22    ,    298       ,     CC       ,  Zenith_Blue 
 1965,  12,  07, 19651207, 2400354   ,342  ,  0    ,    354       ,     AD       ,  Direct_Sun  
 1965,  12,  08, 19651208, 2400348   ,343  ,  0    ,    348       ,     AD       ,  Direct_Sun  
 1965,  12,  09, 19651209, 2135341   ,343  , 21    ,    341       ,     CC       ,  Zenith_Cloud
 1965,  12,  11, 19651211, 2400336   ,346  ,  0    ,    336       ,     AD       ,  Direct_Sun  
 1965,  12,  12, 19651212, 2334332   ,346  , 23    ,    332       ,     CC       ,  Zenith_Cloud
 1965,  12,  13, 19651213, 2400334   ,348  ,  0    ,    334       ,     AD       ,  Direct_Sun  
 1965,  12,  14, 19651214, 2400340   ,349  ,  0    ,    340       ,     AD       ,  Direct_Sun  
 1965,  12,  15, 19651215, 2800341   ,350  ,  4    ,    341       ,     AD       ,  Direct_Sun  
 1965,  12,  16, 19651216, 2300340   ,350  , 23    ,    340       ,     AD       ,  Direct_Sun  
 1965,  12,  17, 19651217, 2700345   ,352  ,  3    ,    345       ,     AD       ,  Direct_Sun  
 1965,  12,  18, 19651218, 2400344   ,353  ,  0    ,    344       ,     AD       ,  Direct_Sun  
 1965,  12,  19, 19651219, 2200346   ,353  , 22    ,    346       ,     AD       ,  Direct_Sun  
 1965,  12,  20, 19651220, 2700347   ,355  ,  3    ,    347       ,     AD       ,  Direct_Sun  
 1965,  12,  21, 19651221, 2900359   ,356  ,  5    ,    359       ,     AD       ,  Direct_Sun  
 1965,  12,  22, 19651222, 2600360   ,357  ,  2    ,    360       ,     AD       ,  Direct_Sun  
 1965,  12,  23, 19651223, 2100347   ,357  , 21    ,    347       ,     AD       ,  Direct_Sun  
 1965,  12,  24, 19651224, 2300334   ,358  , 23    ,    334       ,     AD       ,  Direct_Sun  
 1965,  12,  25, 19651225, 2400330   ,360  ,  0    ,    330       ,     AD       ,  Direct_Sun  
 1965,  12,  26, 19651226, 2800337   ,361  ,  4    ,    337       ,     AD       ,  Direct_Sun  
 1965,  12,  27, 19651227, 2700339   ,362  ,  3    ,    339       ,     AD       ,  Direct_Sun  
 1965,  12,  28, 19651228, 2600337   ,363  ,  2    ,    337       ,     AD       ,  Direct_Sun  
 1965,  12,  29, 19651229, 2300326   ,363  , 23    ,    326       ,     AD       ,  Direct_Sun  
 1965,  12,  30, 19651230, 2300322   ,364  , 23    ,    322       ,     AD       ,  Direct_Sun  
 1965,  12,  31, 19651231, 2200323   ,365  , 22    ,    323       ,     AD       ,  Direct_Sun  
 1966,  01,  01, 19660101, 2400301   ,  2  ,  0    ,    301       ,     AD       ,  Direct_Sun  
 1966,  01,  02, 19660102, 2400300   ,  3  ,  0    ,    300       ,     AD       ,  Direct_Sun  
 1966,  01,  03, 19660103, 2300300   ,  3  , 23    ,    300       ,     AD       ,  Direct_Sun  
 1966,  01,  04, 19660104, 2300307   ,  4  , 23    ,    307       ,     AD       ,  Direct_Sun  
 1966,  01,  05, 19660105, 2300306   ,  5  , 23    ,    306       ,     AD       ,  Direct_Sun  
 1966,  01,  06, 19660106, 2200304   ,  6  , 22    ,    304       ,     AD       ,  Direct_Sun  
 1966,  01,  07, 19660107, 2400290   ,  8  ,  0    ,    290       ,     AD       ,  Direct_Sun  
 1966,  01,  08, 19660108, 2400290   ,  9  ,  0    ,    290       ,     AD       ,  Direct_Sun  
 1966,  01,  09, 19660109, 2100294   ,  9  , 21    ,    294       ,     AD       ,  Direct_Sun  
 1966,  01,  10, 19660110, 2400292   , 11  ,  0    ,    292       ,     AD       ,  Direct_Sun  
 1966,  01,  11, 19660111, 2300296   , 11  , 23    ,    296       ,     AD       ,  Direct_Sun  
 1966,  01,  12, 19660112, 2700303   , 13  ,  3    ,    303       ,     AD       ,  Direct_Sun  
 1966,  01,  13, 19660113, 2700303   , 14  ,  3    ,    303       ,     AD       ,  Direct_Sun  
 1966,  01,  14, 19660114, 3000317   , 15  ,  6    ,    317       ,     AD       ,  Direct_Sun  
 1966,  01,  15, 19660115, 2400315   , 16  ,  0    ,    315       ,     AD       ,  Direct_Sun  
 1966,  01,  17, 19660117, 2400321   , 18  ,  0    ,    321       ,     AD       ,  Direct_Sun  
 1966,  01,  18, 19660118, 2800317   , 19  ,  4    ,    317       ,     AD       ,  Direct_Sun  
 1966,  01,  19, 19660119, 2635313   , 20  ,  2    ,    313       ,     CC       ,  Zenith_Cloud
 1966,  01,  21, 19660121, 2100287   , 21  , 21    ,    287       ,     AD       ,  Direct_Sun  
 1966,  01,  22, 19660122, 2300289   , 22  , 23    ,    289       ,     AD       ,  Direct_Sun  
 1966,  01,  24, 19660124, 2400286   , 25  ,  0    ,    286       ,     AD       ,  Direct_Sun  
 1966,  01,  25, 19660125, 2300282   , 25  , 23    ,    282       ,     AD       ,  Direct_Sun  
 1966,  01,  26, 19660126, 2820295   , 27  ,  4    ,    295       ,     CD       ,  Direct_Sun  
 1966,  01,  27, 19660127, 2420282   , 28  ,  0    ,    282       ,     CD       ,  Direct_Sun  
 1966,  01,  28, 19660128, 2420281   , 29  ,  0    ,    281       ,     CD       ,  Direct_Sun  
 1966,  01,  29, 19660129, 2420283   , 30  ,  0    ,    283       ,     CD       ,  Direct_Sun  
 1966,  01,  30, 19660130, 2920285   , 31  ,  5    ,    285       ,     CD       ,  Direct_Sun  
 1966,  01,  31, 19660131, 2420290   , 32  ,  0    ,    290       ,     CD       ,  Direct_Sun  
 1966,  02,  01, 19660201, 2420293   , 33  ,  0    ,    293       ,     CD       ,  Direct_Sun  
 1966,  02,  02, 19660202, 2420296   , 34  ,  0    ,    296       ,     CD       ,  Direct_Sun  
 1966,  02,  04, 19660204, 2320301   , 35  , 23    ,    301       ,     CD       ,  Direct_Sun  
 1966,  02,  06, 19660206, 2360270   , 37  , 23    ,    270       ,     CDFI     ,  Direct_Sun  
 1966,  02,  07, 19660207, 2860269   , 39  ,  4    ,    269       ,     CDFI     ,  Direct_Sun  
 1966,  02,  08, 19660208, 2460273   , 40  ,  0    ,    273       ,     CDFI     ,  Direct_Sun  
 1966,  02,  09, 19660209, 2860279   , 41  ,  4    ,    279       ,     CDFI     ,  Direct_Sun  
 1966,  02,  11, 19660211, 2760270   , 43  ,  3    ,    270       ,     CDFI     ,  Direct_Sun  
 1966,  02,  12, 19660212, 3060281   , 44  ,  6    ,    281       ,     CDFI     ,  Direct_Sun  
 1966,  02,  20, 19660220, 2960263   , 52  ,  5    ,    263       ,     CDFI     ,  Direct_Sun  
 1966,  10,  15, 19661015, 2260242   ,288  , 22    ,    242       ,     CDFI     ,  Direct_Sun  
 1966,  10,  17, 19661017, 2460242   ,291  ,  0    ,    242       ,     CDFI     ,  Direct_Sun  
 1966,  10,  18, 19661018, 2260259   ,291  , 22    ,    259       ,     CDFI     ,  Direct_Sun  
 1966,  10,  21, 19661021, 2160259   ,294  , 21    ,    259       ,     CDFI     ,  Direct_Sun  
 1966,  10,  22, 19661022, 2460264   ,296  ,  0    ,    264       ,     CDFI     ,  Direct_Sun  
 1966,  10,  23, 19661023, 2160258   ,296  , 21    ,    258       ,     CDFI     ,  Direct_Sun  
 1966,  10,  24, 19661024, 2460269   ,298  ,  0    ,    269       ,     CDFI     ,  Direct_Sun  
 1966,  10,  26, 19661026, 2960268   ,300  ,  5    ,    268       ,     CDFI     ,  Direct_Sun  
 1966,  10,  27, 19661027, 2160261   ,300  , 21    ,    261       ,     CDFI     ,  Direct_Sun  
 1966,  10,  28, 19661028, 2460261   ,302  ,  0    ,    261       ,     CDFI     ,  Direct_Sun  
 1966,  10,  29, 19661029, 2960277   ,303  ,  5    ,    277       ,     CDFI     ,  Direct_Sun  
 1966,  10,  30, 19661030, 2160257   ,303  , 21    ,    257       ,     CDFI     ,  Direct_Sun  
 1966,  10,  31, 19661031, 2160260   ,304  , 21    ,    260       ,     CDFI     ,  Direct_Sun  
 1966,  11,  01, 19661101, 2460288   ,306  ,  0    ,    288       ,     CDFI     ,  Direct_Sun  
 1966,  11,  02, 19661102, 2460290   ,307  ,  0    ,    290       ,     CDFI     ,  Direct_Sun  
 1966,  11,  03, 19661103, 2460291   ,308  ,  0    ,    291       ,     CDFI     ,  Direct_Sun  
 1966,  11,  04, 19661104, 2420287   ,309  ,  0    ,    287       ,     CD       ,  Direct_Sun  
 1966,  11,  05, 19661105, 2220288   ,309  , 22    ,    288       ,     CD       ,  Direct_Sun  
 1966,  11,  06, 19661106, 2220286   ,310  , 22    ,    286       ,     CD       ,  Direct_Sun  
 1966,  11,  07, 19661107, 2320293   ,311  , 23    ,    293       ,     CD       ,  Direct_Sun  
 1966,  11,  08, 19661108, 2420313   ,313  ,  0    ,    313       ,     CD       ,  Direct_Sun  
 1966,  11,  09, 19661109, 2420317   ,314  ,  0    ,    317       ,     CD       ,  Direct_Sun  
 1966,  11,  10, 19661110, 2220316   ,314  , 22    ,    316       ,     CD       ,  Direct_Sun  
 1966,  11,  11, 19661111, 2220319   ,315  , 22    ,    319       ,     CD       ,  Direct_Sun  
 1966,  11,  12, 19661112, 2520319   ,317  ,  1    ,    319       ,     CD       ,  Direct_Sun  
 1966,  11,  13, 19661113, 2620316   ,318  ,  2    ,    316       ,     CD       ,  Direct_Sun  
 1966,  11,  14, 19661114, 2420330   ,319  ,  0    ,    330       ,     CD       ,  Direct_Sun  
 1966,  11,  15, 19661115, 2320330   ,319  , 23    ,    330       ,     CD       ,  Direct_Sun  
 1966,  11,  16, 19661116, 2220326   ,320  , 22    ,    326       ,     CD       ,  Direct_Sun  
 1966,  11,  17, 19661117, 2420371   ,322  ,  0    ,    371       ,     CD       ,  Direct_Sun  
 1966,  11,  18, 19661118, 2400378   ,323  ,  0    ,    378       ,     AD       ,  Direct_Sun  
 1966,  11,  21, 19661121, 2300353   ,325  , 23    ,    353       ,     AD       ,  Direct_Sun  
 1966,  11,  22, 19661122, 2300365   ,326  , 23    ,    365       ,     AD       ,  Direct_Sun  
 1966,  11,  23, 19661123, 2200392   ,327  , 22    ,    392       ,     AD       ,  Direct_Sun  
 1966,  11,  24, 19661124, 2200389   ,328  , 22    ,    389       ,     AD       ,  Direct_Sun  
 1966,  11,  25, 19661125, 2300380   ,329  , 23    ,    380       ,     AD       ,  Direct_Sun  
 1966,  11,  26, 19661126, 2234374   ,330  , 22    ,    374       ,     CC       ,  Zenith_Cloud
 1966,  11,  27, 19661127, 2500381   ,332  ,  1    ,    381       ,     AD       ,  Direct_Sun  
 1966,  11,  28, 19661128, 2400384   ,333  ,  0    ,    384       ,     AD       ,  Direct_Sun  
 1966,  11,  29, 19661129, 2500381   ,334  ,  1    ,    381       ,     AD       ,  Direct_Sun  
 1966,  11,  30, 19661130, 2134372   ,334  , 21    ,    372       ,     CC       ,  Zenith_Cloud
 1966,  12,  01, 19661201, 2400368   ,336  ,  0    ,    368       ,     AD       ,  Direct_Sun  
 1966,  12,  02, 19661202, 2400344   ,337  ,  0    ,    344       ,     AD       ,  Direct_Sun  
 1966,  12,  03, 19661203, 2400342   ,338  ,  0    ,    342       ,     AD       ,  Direct_Sun  
 1966,  12,  04, 19661204, 2135349   ,338  , 21    ,    349       ,     CC       ,  Zenith_Cloud
 1966,  12,  05, 19661205, 2434353   ,340  ,  0    ,    353       ,     CC       ,  Zenith_Cloud
 1966,  12,  06, 19661206, 2433351   ,341  ,  0    ,    351       ,     CC       ,  Zenith_Cloud
 1966,  12,  07, 19661207, 2135352   ,341  , 21    ,    352       ,     CC       ,  Zenith_Cloud
 1966,  12,  08, 19661208, 2800349   ,343  ,  4    ,    349       ,     AD       ,  Direct_Sun  
 1966,  12,  09, 19661209, 2800347   ,344  ,  4    ,    347       ,     AD       ,  Direct_Sun  
 1966,  12,  10, 19661210, 2400349   ,345  ,  0    ,    349       ,     AD       ,  Direct_Sun  
 1966,  12,  11, 19661211, 2800350   ,346  ,  4    ,    350       ,     AD       ,  Direct_Sun  
 1966,  12,  12, 19661212, 2400343   ,347  ,  0    ,    343       ,     AD       ,  Direct_Sun  
 1966,  12,  13, 19661213, 2100342   ,347  , 21    ,    342       ,     AD       ,  Direct_Sun  
 1966,  12,  14, 19661214, 2800332   ,349  ,  4    ,    332       ,     AD       ,  Direct_Sun  
 1966,  12,  15, 19661215, 2100336   ,349  , 21    ,    336       ,     AD       ,  Direct_Sun  
 1966,  12,  16, 19661216, 2100338   ,350  , 21    ,    338       ,     AD       ,  Direct_Sun  
 1966,  12,  17, 19661217, 2400323   ,352  ,  0    ,    323       ,     AD       ,  Direct_Sun  
 1966,  12,  18, 19661218, 2335318   ,352  , 23    ,    318       ,     CC       ,  Zenith_Cloud
 1966,  12,  19, 19661219, 2400319   ,354  ,  0    ,    319       ,     AD       ,  Direct_Sun  
 1966,  12,  20, 19661220, 2800335   ,355  ,  4    ,    335       ,     AD       ,  Direct_Sun  
 1966,  12,  21, 19661221, 2100342   ,355  , 21    ,    342       ,     AD       ,  Direct_Sun  
 1966,  12,  22, 19661222, 2400331   ,357  ,  0    ,    331       ,     AD       ,  Direct_Sun  
 1966,  12,  23, 19661223, 2800325   ,358  ,  4    ,    325       ,     AD       ,  Direct_Sun  
 1966,  12,  24, 19661224, 2100324   ,358  , 21    ,    324       ,     AD       ,  Direct_Sun  
 1966,  12,  25, 19661225, 2100324   ,359  , 21    ,    324       ,     AD       ,  Direct_Sun  
 1966,  12,  26, 19661226, 2100318   ,360  , 21    ,    318       ,     AD       ,  Direct_Sun  
 1966,  12,  27, 19661227, 2100316   ,361  , 21    ,    316       ,     AD       ,  Direct_Sun  
 1966,  12,  28, 19661228, 2100313   ,362  , 21    ,    313       ,     AD       ,  Direct_Sun  
 1966,  12,  29, 19661229, 2400303   ,364  ,  0    ,    303       ,     AD       ,  Direct_Sun  
 1966,  12,  30, 19661230, 2100299   ,364  , 21    ,    299       ,     AD       ,  Direct_Sun  
 1966,  12,  31, 19661231, 2436309   ,366  ,  0    ,    309       ,     CC       ,  Zenith_Cloud
 1967,  01,  01, 19670101, 2400313   ,  2  ,  0    ,    313       ,     AD       ,  Direct_Sun  
 1967,  01,  02, 19670102, 2100313   ,  2  , 21    ,    313       ,     AD       ,  Direct_Sun  
 1967,  01,  03, 19670103, 2200307   ,  3  , 22    ,    307       ,     AD       ,  Direct_Sun  
 1967,  01,  04, 19670104, 2200306   ,  4  , 22    ,    306       ,     AD       ,  Direct_Sun  
 1967,  01,  05, 19670105, 2100308   ,  5  , 21    ,    308       ,     AD       ,  Direct_Sun  
 1967,  01,  06, 19670106, 2200307   ,  6  , 22    ,    307       ,     AD       ,  Direct_Sun  
 1967,  01,  07, 19670107, 2434292   ,  8  ,  0    ,    292       ,     CC       ,  Zenith_Cloud
 1967,  01,  08, 19670108, 2433295   ,  9  ,  0    ,    295       ,     CC       ,  Zenith_Cloud
 1967,  01,  09, 19670109, 2500297   , 10  ,  1    ,    297       ,     AD       ,  Direct_Sun  
 1967,  01,  10, 19670110, 2100294   , 10  , 21    ,    294       ,     AD       ,  Direct_Sun  
 1967,  01,  11, 19670111, 2900296   , 12  ,  5    ,    296       ,     AD       ,  Direct_Sun  
 1967,  01,  12, 19670112, 2200295   , 12  , 22    ,    295       ,     AD       ,  Direct_Sun  
 1967,  01,  13, 19670113, 2200297   , 13  , 22    ,    297       ,     AD       ,  Direct_Sun  
 1967,  01,  14, 19670114, 2900295   , 15  ,  5    ,    295       ,     AD       ,  Direct_Sun  
 1967,  01,  15, 19670115, 2200301   , 15  , 22    ,    301       ,     AD       ,  Direct_Sun  
 1967,  01,  16, 19670116, 2200298   , 16  , 22    ,    298       ,     AD       ,  Direct_Sun  
 1967,  01,  17, 19670117, 2400294   , 18  ,  0    ,    294       ,     AD       ,  Direct_Sun  
 1967,  01,  18, 19670118, 2200296   , 18  , 22    ,    296       ,     AD       ,  Direct_Sun  
 1967,  01,  19, 19670119, 2900293   , 20  ,  5    ,    293       ,     AD       ,  Direct_Sun  
 1967,  01,  20, 19670120, 2134294   , 20  , 21    ,    294       ,     CC       ,  Zenith_Cloud
 1967,  01,  21, 19670121, 2300289   , 21  , 23    ,    289       ,     AD       ,  Direct_Sun  
 1967,  01,  22, 19670122, 2135274   , 22  , 21    ,    274       ,     CC       ,  Zenith_Cloud
 1967,  01,  23, 19670123, 2100269   , 23  , 21    ,    269       ,     AD       ,  Direct_Sun  
 1967,  01,  24, 19670124, 2235263   , 24  , 22    ,    263       ,     CC       ,  Zenith_Cloud
 1967,  01,  25, 19670125, 2435277   , 26  ,  0    ,    277       ,     CC       ,  Zenith_Cloud
 1967,  01,  26, 19670126, 2220268   , 26  , 22    ,    268       ,     CD       ,  Direct_Sun  
 1967,  01,  27, 19670127, 2220268   , 27  , 22    ,    268       ,     CD       ,  Direct_Sun  
 1967,  01,  28, 19670128, 2535261   , 29  ,  1    ,    261       ,     CC       ,  Zenith_Cloud
 1967,  01,  29, 19670129, 2120262   , 29  , 21    ,    262       ,     CD       ,  Direct_Sun  
 1967,  01,  30, 19670130, 2420255   , 31  ,  0    ,    255       ,     CD       ,  Direct_Sun  
 1967,  01,  31, 19670131, 2220258   , 31  , 22    ,    258       ,     CD       ,  Direct_Sun  
 1967,  02,  01, 19670201, 2120262   , 32  , 21    ,    262       ,     CD       ,  Direct_Sun  
 1967,  02,  02, 19670202, 2420268   , 34  ,  0    ,    268       ,     CD       ,  Direct_Sun  
 1967,  02,  03, 19670203, 2420268   , 35  ,  0    ,    268       ,     CD       ,  Direct_Sun  
 1967,  02,  04, 19670204, 2420274   , 36  ,  0    ,    274       ,     CD       ,  Direct_Sun  
 1967,  02,  05, 19670205, 2820271   , 37  ,  4    ,    271       ,     CD       ,  Direct_Sun  
 1967,  02,  06, 19670206, 2436262   , 38  ,  0    ,    262       ,     CC       ,  Zenith_Cloud
 1967,  02,  07, 19670207, 2220282   , 38  , 22    ,    282       ,     CD       ,  Direct_Sun  
 1967,  02,  08, 19670208, 2420281   , 40  ,  0    ,    281       ,     CD       ,  Direct_Sun  
 1967,  02,  09, 19670209, 2120276   , 40  , 21    ,    276       ,     CD       ,  Direct_Sun  
 1967,  02,  10, 19670210, 2560272   , 42  ,  1    ,    272       ,     CDFI     ,  Direct_Sun  
 1967,  02,  11, 19670211, 2860267   , 43  ,  4    ,    267       ,     CDFI     ,  Direct_Sun  
 1967,  02,  12, 19670212, 2860274   , 44  ,  4    ,    274       ,     CDFI     ,  Direct_Sun  
 1967,  02,  13, 19670213, 2460268   , 45  ,  0    ,    268       ,     CDFI     ,  Direct_Sun  
 1967,  02,  14, 19670214, 2260275   , 45  , 22    ,    275       ,     CDFI     ,  Direct_Sun  
 1967,  02,  15, 19670215, 2260272   , 46  , 22    ,    272       ,     CDFI     ,  Direct_Sun  
 1967,  02,  17, 19670217, 2460267   , 49  ,  0    ,    267       ,     CDFI     ,  Direct_Sun  
 1967,  02,  18, 19670218, 2960266   , 50  ,  5    ,    266       ,     CDFI     ,  Direct_Sun  
 1967,  02,  19, 19670219, 2460253   , 51  ,  0    ,    253       ,     CDFI     ,  Direct_Sun  
